0,wish u all merry cristhmas and happy new year,
1,"so we got to ANONYMIZED_NAME high school late, had to set up with all the middle school already there, played a good concert, waited around for about a half an hour, played another one, went to walmart, got free food, went back, packed up, and went home, it was a looonnnggggg day!!!!! :D","so we got to ANONYMIZED_NAME high school late, had to set up with all the middle school already there, played a good concert, waited around for about a half an hour, played another one, went to walmart, got free food, went back, packed up, and went home, it was a looonnnggggg day!!!!!"
1,needs a pair of nice heels/boots... hmm,needs a pair of nice heels/boots
0,Merry Christmas to all and to all a good night!,
1,is wanting to go white-water rafting this summer in Colorado! Who wants to join me for some fun?,is wanting to go white-water rafting this summer in Colorado
0,Giving in to nostalgia,
1,"there's quite a heavy bit on my mind these days. But in due time, it will all come together. In the meantime, yes folks...Miss ANONYMIZED_NAME is living like she's dying. My mother recently told me whatever makes u happy, do it today cuz tomorrow may not come for u.",cuz tomorrow may not come for u.
0,can't wait to kick ass at kickboxing tonight!,
1,I am getting ready to go out in the real world and cut me some trees..... can someone please ask someone in charge to pay the heat bill? it's a little chilly!!!!,it's a little chilly
0,"goal number 1, graduate school and get a job:CHECK been there done that. Goal number 2, become fluent in spanish and star in a spanish soap opera: in progress",
0,Watching Lost Boys and being all mopey.....,
0,"Listening to Judas Priest, drinking Jameson whiskey, and updating facebook.",
1,"Had fun spending time with my sister and my beautiful neice last night! I bet ANONYMIZED_NAME is going through withdrawals now though, since I found her phone in my van after getting back home from dropping her and ANONYMIZED_NAME off @ their house...",since I found her phone in my van after getting back home from dropping her and ANONYMIZED_NAME off @ their house...
0,JST WANT MY BED,
0,Thank you all for the birthday wishes!!!,
1,"Please hold, your status messages are important to me.",your status messages are important to me.
1,its funny when she feels like shes the only one thats fighting to fix things when ive given up everything and done everything shes asked no questions and no arguements and still im reminded that after everything im still not making a difference,ive given up everything and done everything shes asked no questions and no arguements and still im reminded that after everything im still not making a difference
1,:) ANONYMIZED_NAME from ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME wave hi to me on friday nite of the concert... Yeey I love them so much.... hehe :),:) ANONYMIZED_NAME from ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME wave hi to me on friday nite of the concert
1,Excited for the weather this week. I am so ready for winter to be over!,I am so ready for winter to be over!
1,HEHEHEHAHAHA lol. Just got my new carrr!!! So excited!!,Just got my new carrr
1,People change I guess... Things they couldn't do before they can do now... Not because of you but because of others... Just because you're happy for them doesn't mean you can't be a little hurt because you've been left behind... Forgotten :(,Forgotten
1,had a blast at the suns game! thank you ANONYMIZED_NAME!,had a blast at the suns game!
0,"My idea of fun...is killing everyone!""""",
1,"Just got my aftercare call from my tattoo artist. Awww, he even asked about my car, too kind! Tattoo is fine, car is still sick but at the Dr's. (Deep Breath) Favor Lord? More More More Favor","he even asked about my car,"
0,"boooooooooooooooooooooooored, what the faaaaaack",
1,ANONYMIZED_NAME is kicking my boogie on call of duty! Yikes!,ANONYMIZED_NAME is kicking my boogie on call of duty
0,thank you for all the birthday wishes! i love you all<3,
0,I just scored ANONYMIZED_NUMBER in Mega Jump!!! Beat that! ANONYMIZED_URL,
1,"I hate living in a society where torturing one animal is cruelty, but torturing many animals is science.","torturing one animal is cruelty, but torturing many animals is science."
0,Heard blues by the bay from my house... Did a ton of laundry. Did a dump run.. And went to my moms and stacked wood. Now i'm helping fold 10baskets of cloth.,
0,thanks everyone for the birthday greetings,
0,My stomach was making the rumblies \nANONYMIZED_NAME\nThat only hand would satisfy,
1,how fast time passed:-((((((,how fast time passed
0,oh so tirrred.. to behave? or not to behave........,
0,Thanks to all for my birthday wishesssssss,
0,every one press up up down down left right left right B A enter up down then circles will appear on your facebook page to get them off refresh page,
0,"aaj kare so kal kar,,,kal kare so parso.... kahe chinta karta hai bandu,,,,jab jeena hai barso...",
0,wants to thank all her buddies for the birthday wishes. thank you all.,
0,"Hunter S. Thompson, Anthropologist",
1,Fell asleep way too early dude now im up!,Fell asleep way too early
0,"Tombstone head and a graveyard mind, Just 22 and I don't mind dying",
1,i only want positive news on fb from now on everybody cheer up,i only want positive news on fb from now on
0,"There are as many nights as days, and the one is just as long as the other in the year's course. Even a happy life cannot be without a measure of darkness, and the word 'happy' would lose its meaning if it were not balanced by sadness..",
0,thinks its time that she starts designing 'Man'...!!,
1,"Well facebook friends and family, I had a wonderful Christmas!!!! I hope u all had a great holiday as well. This year I didnt have to help my son open any presents and it was soooo exciting watching him get sooooo excited about each gift. AWESOME!!!!!",This year I didnt have to help my son open any presents and it was soooo exciting watching him get sooooo excited about each gift.
1,is all packed to go to France tonight! Woohoo!,is all packed to go to France tonight
0,Finished positive-and-negative decimal-to-binary converter.\nJust realized how simple this is...,
0,i wasn't the son my father wanted,
0,Love is\n a kind of torment as a lover should endure,
1,If we dont fight for what we believe in what would be the point of living? Use your voice and stand up for something!,If we dont fight for what we believe in what would be the point of living?
1,"Well i hope this is it, Congrats to ANONYMIZED_NAME on her new baby boy, finally he's here! :)","Congrats to ANONYMIZED_NAME on her new baby boy, finally he's here"
1,Is addled due to his ''sweet tooth'' and wishes the ants were here. *_*,due to his ''sweet tooth''
0,who hates me thumbs up?,
1,hahaha. . . I spam my own page. . .,I spam my own page. .
0,"Halloween Party @ ANONYMIZED_NAME ANONYMIZED_NAME (Str. ANONYMIZED_NAME ANONYMIZED_NAME nr. 9) 30 octombrie ora 22:00 Bilet: 20 Ron + 1 shot inclus. Petrecere organizata pe 3 nivele, DNB&DUBSTEP with KIDU & XTC, REGGAE, 80's AND MORE.Contact si bilete: ANONYMIZED_NAME ANONYMIZED_NAME",
1,wow! i absolutly live in a house w/damn fools i got one on the for talkin to me on the phone and she aint even related idr y she was i got one in the room screamin bitchin for that reason she was phone then i got one damn that aint nobody listen to askin who i'm on the phone with no yo damn bidness god! what am i gon do and i'm still half awake,i absolutly live in a house w/damn fools i got one on the for talkin to me on the phone and she aint even related idr y she was i got one in the room screamin bitchin for that reason she was phone then i got one damn that aint nobody listen to askin who i'm on the phone with no yo damn bidness god! what am i gon do and i'm still half awake
1,"Quotes from tiffs b-day...OMG! My pants have gone AWOL!... Why does it feel like someone pissed on me! Are those special brownies! Made with happieness! There's no point... It's dead, there's no point ( bliss laughing maniacally)",Quotes from tiffs b-day
1,"doesn't feel well at all =( ..sick to my stomach, dizzy, light headed..maybe a nap will help, i hope.",doesn't feel well at all
1,I'm kinda sad I keep missing episodes of America The Story of Us on the History Channel. It's truly a Greek tragedy.,I keep missing episodes of America The Story of Us on the History Channel.
1,"Got off work 1 and a half hours ago, half a bottle of vodka down, thanks sean for passing out after you made me drink this delicious poison, looks like its 2008 all over again, a bottle of vodka and I alone once again.... oh lover how i've missed you.... ;)","looks like its 2008 all over again, a bottle of vodka and I alone once again"
1,Heading to the gym...need to get my sorry a$$ back in shape!!,need to get my sorry a$$ back in shape
1,Busy day tomorrow should probably start my homework,Busy day tomorrow
0,I am a nutjobbbbbbbbbbbbbbbbbbbbbb,
0,can't wait to see ANONYMIZED_NAME ANONYMIZED_NAME this saturday,
0,I'm getting ready to cook supper. On the menu tonight... Parmesan Crusted Chicken with Fettuccine and Alfredo Sauce.,
1,"Let's see who is paying attention. Every single one of you are on my friends list, as a result of a conscious decision. I wanted you there! I am not only glad to count you as friends, but also as family. Let's see who on my friends' list actually pays attention. Copy and paste this as .........your......status.... I'll be watching to see who repost and comments.",Let's see who on my friends' list actually pays attention.
1,Just got my DREMEL! Thanks to ANONYMIZED_NAME ANONYMIZED_NAME. I'mma be killen' the jewelrey now dude.,Thanks to ANONYMIZED_NAME ANONYMIZED_NAME.
0,so does anybody know anything about the haunted house in Alpharetta that will give you 1000 dollars if you make it to the top floor? it's 13 stories,
0,Am I the only one who thinks valentines day isn't that bad?,
0,"Welcome to my rodeo, hold on to meee. Baby I will take it slow. How you ride is the key..you know we're gonna left, right, front back and ohhhh that just aint enough..I can take you everywhere, all around the world. I like how you do it. Just put it in reverse cowgirl. Just put your hands in the air, wave em round and go yeeeeeeee hawwwwww!",
1,Going to watch Unstoppable...Harry Potter can wait \nbut I want Harry Potter better :(,Going to watch Unstoppable...Harry Potter can wait \nbut I want Harry Potter better
0,Another great ole night at taco bell,
0,cs61a blows my mind every week.,
0,When you hear the banjo music....that means run.,
0,would like to thank all of you who wished me a happy birthday today!,
0,"There is no instance of a country having benifited from prolonged warfare."" - Sun Tzu""",
0,i like it on the kitchen counter,
1,YAY! Got in the classes I need!,Got in the classes I need!
1,"I was signed up for four classes and paid for them all on time, but for some reason when I go to My Class Schedule on hawknet, it says I only have two classes. Is this happening to anybody else?","I was signed up for four classes and paid for them all on time, but for some reason when I go to My Class Schedule on hawknet, it says I only have two classes."
0,what would it take for things to be quiet? Quiet like the snow. xD,
0,won 20 dollars from a 1 dollar lottery ticket and I plan to use it for food.,
0,Thank you all for wishing me a happy birthday.,
0,the REAL lyrics of the chorus to DYNAMITE;\ni throw my skittles in the air sometimes saying he yo! taste the rainbow,
0,If the facts don't fit the theory,
0,"Anyone who knows someone who has had cancer, should check this documentary out, very interesting. Its called The Beautiful Truth"". \n\nANONYMIZED_URL""",
1,Things are starting to look up... :),Things are starting to look up
0,TIME IS ART,
0,Did you know... the bird is the word!!!!!,
1,boycott Nad Khase for she needs her sleep to get through her high fever.,she needs her sleep to get through her high fever.
1,We're back in Sydney!!! Soooo good to see our fam. Still plenty more people that we miss to see!!,We're back in Sydney!!
1,"ugh, i dnt wanna go to class tonight!!!!!!!!",i dnt wanna go to class tonight!
1,me sore everywhere T____T,me sore everywhere
1,I love ANONYMIZED_NAME with aaaaaaaaaaalllllllllllll of my heart :):):) Love ANONYMIZED_NAME xxxxx,I love ANONYMIZED_NAME with aaaaaaaaaaalllllllllllll of my heart
1,"Thanks everyone for the birthday messages. It means a lot, but a lot of money would mean even more. So send me money. I will accept cash, check, credit card (only Master Card), and gold.",a lot of money would mean even more
1,Wish i was still in Portugal\n It was animal\nDefo goin next year,It was animal
1,The sweet asphyxiation and dismemberment. Sex puts me in the mood to make you die. Obsessive hands gently grab your neck. Look into sick eyes... I hate people,Sex puts me in the mood to make you die
1,great birthday-great friends-i'm such a lucky girl---zoo today!,great birthday-great friends-
1,the lady you order food from 525 is rude as fuck wat a bitch,the lady you order food from 525 is rude as fuck
1,"Shout Out To Melpo !! Love The Alice Cullen Look , You FULLY Rock =P Cyaaz In English !!",You FULLY Rock
0,It's a sad day in Patriots land today. I Guess that's what I get for talking so much smack.,
1,is it too early to be relaxing sipping on a long neck CORONA? *hick* : ),is it too early to be relaxing sipping on a long neck CORONA?
1,i tried to do farm pals but i need to download adobe flash player and that wont work on my computor =(,i tried to do farm pals but i need to download adobe flash player and that wont work on my computor
0,2010 blink and you will miss it its flying along time machine anyone.....,
0,2 days til I'm back in the US baby!,
0,"The worst way to miss someone is \n\nwhen they are right beside you and yet you know you can never have them.""""",
1,Getting bored of facebook.............. x_______x,Getting bored of facebook
1,thank you to whoever it was that sent the roses from Malaysia...there was no name so im just saying a general thank you to everyone....pics will be up soon....xox,there was no name
1,not feeling well... @_@,not feeling well...
1,This friday is my sons last set of chemo!Thank God!!,This friday is my sons last set of chemo!
1,"I don't know where it's all coming from-this barrage of fantastical thoughts-but I only have 10,000 more to go! Agh! *whispers* Seven days....","I don't know where it's all coming from-this barrage of fantastical thoughts-but I only have 10,000 more to go!"
1,Had a really nice day :),Had a really nice day
0,thanks everyone,
0,"In thirty seconds you'll be dead, and I'll blow this place up and be home in time for Corn Flakes.",
0,Transfers this week....,
1,"If you need to check for a pulse, then you haven't killed them!!!","If you need to check for a pulse,"
1,"the wolves, they howl for my lost soul...",for my lost soul...
0,"What's on your mind?September is cancer month. In memory of every cancer patient, family member and friend that lost their battle with cancer and in honor of those who continue to conquer it! Put this up for 1 hour if you love someone who has or had cancer. Many won't copy and paste I did, will you?",
1,"Recuperating after LASIK.. My day has been filled with naps, eye drops, and more naps! =D","Recuperating after LASIK.. My day has been filled with naps, eye drops, and more naps!"
0,Love is the capacity to take care,
1,Should I put better pics of myself up on fb or take off pics from my album...thoughts?,Should I put better pics of myself up on fb or take off pics from my album..
0,You call can now call me.... The Weedman!!!!!,
1,"Aglow from all the possibilities ahead of me. Now, how to make them happen...hmmm...",how to make them happen.
0,life is beautiful,
1,Imvu(many things to do ;) ) ANONYMIZED_URL,Imvu(many things to do
1,"Well, I am FINALLY back from my mission, and... well, .... like most returned missionaries, I am wondering what has happened to all my friends and aquantances. Absolutely EVERYONE is on facebook (in fact, I think it is taking over the world), and so I figured I could join in and find everyone.","Absolutely EVERYONE is on facebook (in fact, I think it is taking over the world)"
1,"is extremely excited, I fly out Dec. 7 at noon.",I fly out Dec. 7 at noon.
0,finding a job. and gettin back on ma feet,
1,...went driving today....almost died ! ps. ANONYMIZED_NAME is shaving my legs as we speak :),ANONYMIZED_NAME is shaving my legs as we speak
1,"3 Feb 2010,Today I a bit sick.Mr ANONYMIZED_NAME ask me to go to general office,sickbay to rest.After 1 hour,I return to his lesson.","Mr ANONYMIZED_NAME ask me to go to general office,sickbay to rest"
1,When did adults forget how to talk to when another? Now they just talk to each others lawyers??!!,When did adults forget how to talk to when another?
1,is tired of homework...spring break feels about as real as santa clause. (and no there is no such person),is tired of homework..
0,just got my braces put on,
0,Who is looking forward to the big Arthur's Day tomorrow?,
0,Is very thankful that it is over!! Thanks to everyone that came to the wedding,
0,Fuck the fire alarm. . . !,
1,sleeps better on the cold nights...ANONYMIZED_NAME doesn't wake up as much...?,ANONYMIZED_NAME doesn't wake up as much
0,Why won't this semester just end??,
0,k............ko wat pe????????,
0,"Please copy and paste this to your status if you know someone, or have been affected by someone, who needs a smack upside the head. People who need a smack upside the head affect the lives of many. There is still no known cure for someone who deserves a smack upside the head, except a smack upside the head,... but we can raise awareness. Many won't copy and paste this. I did. Will you?",
0,"octopus prediction spain will win the cup""""",
1,whatta day!! lost my blue slip and my tickler. huhu.. now my salary is endangered as well as my board exam. ....slowly losing my mind... and the week is just starting.,lost my blue slip and my tickler.
1,"ANONYMIZED_NAME and I have never laughed so hard while reading Peter Piper. After her fourth of fifth attempt to get through the whole thing she said, Peter Piper picked a peck of pickled peckers....."" she has no idea why that's funny","After her fourth of fifth attempt to get through the whole thing she said, Peter Piper picked a peck of pickled peckers....."" she has no idea why that's funny"
1,just woke up from a deep sleep. time to eat some cereal yo,just woke up from a deep sleep.
1,"Men judge generally more by the eye than by the hand, for everyone can see and few can feel. Everyone sees what you appear to be, few really know what you are. \n-Niccolo Machiavelli",for everyone can see and few can feel
0,Thank you everyone for the birthday wishes! I had a great day!,
0,Do it in the woods!,
1,Blah. I think I have the andromeda strain.,I think I have the andromeda strain.
0,I'm not sure what's wrong... But it's probably your fault!,
1,Holy Christ! Had a great time last night. Thanks everyone for coming.,Had a great time last night.
0,Merry Christmas Everyone!!! God bless you all. XOXO,
0,Arkham Asylum is far too addicting...,
0,My name is ANONYMIZED_NAME ANONYMIZED_NAME....not ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME anymore....wkwkwkwkwkwkwk,
1,whew got this day over with..off the nxt 2 days!!! ...my lil man doesnt have strep jst viral gotta run its coarse !!! thanx god !,off the nxt 2 days!!! ...my lil man doesnt have strep jst viral gotta run its coarse !!! thanx god !
1,going to vegas tomorrow. Phantom of the opera here i come!,going to vegas tomorrow
1,I am so exhausted after a long day at work. I need a foot massage! :),I am so exhausted after a long day at work
1,"When copying a work schedule, be very careful not to skip any days...turns out I don't open, so morning needn't start so early. :-(",morning needn't start so early.
1,My face.. it feels like someone is punching it from the inside. Stupid sinuses.,it feels like someone is punching it from the inside.
0,why do you have to cut the back of your hair shorter than the front to become a nurse?,
0,wiide awake....again....my puppy dog is sleeping great though...,
0,"hi,....now say something.",
0,i eat a faqyt dik when i sck a fat pussy,
1,OH MY GOSH!! Range was nerve racking!! But I must say my car was pretty sexy! :},I must say my car was pretty sexy
0,i got an itouch,
1,So I had to replace my damaged phone with a new one and lost a few more recent phone numbers so if you have my number send me a text with whom you are plz thank you,So I had to replace my damaged phone with a new one and lost a few more recent phone numbers
1,There are better parts of me than my name for you to put in ya mouth....curious just ask me!!!!!!,There are better parts of me than my name for you to put in ya mouth
0,Still waiting on that life changing phone call... maybe tomorrow...,
1,B-day shopping...yay lol. At least I hav good company :),B-day shopping.
1,sittin here on this thing for the third time ever!!! lol,sittin here on this thing for the third time ever
1,i am not sure if the multiple engagements showing up on my friends' feed are for serious or april fools :P,i am not sure if the multiple engagements showing up on my friends' feed are for serious or april fools
1,holy cows eating corn chips! i have friends!? XD,holy cows eating corn chips! i have friends!?
1,I can trade any animal for an egret. as 1 egret is holding me from moving up to next level,1 egret is holding me from moving up to next level
1,NEWS24\nOxo are introducing a new white Oxo cube with a red cross in\nsupport\n of the England team. It's called the Laughing Stock\nAll future England matches have been moved to the Gay Adult\nChannel.\n Apparently the sight of 11 arseholes getting hammered for 90\nminutes\n was far too explicit for ITV,Apparently the sight of 11 arseholes getting hammered for 90\nminutes
1,Just got alot of songs for Stepmania (Ddr on the computer xP) I have Still Alive also from Portal =D this should be fun!,Just got alot of songs for Stepmania (Ddr on the computer xP) I have Still Alive also from Portal
0,Cheers to crashing random people's parties! ANONYMIZED_NAME here?,
1,"ANONYMIZED_NAME ANONYMIZED_NAME\nall numbers up. IS NOW ON FACEBOOK!! NO JOKE. Go to the top right of \nyour screen, click Account then Edit Friends. Go to theleft side of your\nscreen and click Phonebook. Everyone's phone numbers are now \nbeingpublished. Please repost to let your friends know this is \n......happening so they can remove their ...numbers by.","ANONYMIZED_NAME ANONYMIZED_NAME\nall numbers up. IS NOW ON FACEBOOK!! NO JOKE. Go to the top right of \nyour screen, click Account then Edit Friends. Go to theleft side of your\nscreen and click Phonebook. Everyone's phone numbers are now \nbeingpublished."
0,How is it possible that you make me strong and weak at the same time...,
1,"i had the best time lastnight it was only the first half day of spring break but me,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,and ANONYMIZED_NAME had the best time we did so much and we still have a week to go. God i love my friends","i had the best time lastnight it was only the first half day of spring break but me,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,ANONYMIZED_NAME,and ANONYMIZED_NAME had the best time we did so much and we still have a week to go."
0,never thought cleaning the car Air filter ( K&N ) would be this hard !....,
1,hopes he can stay at this really good job. I am so afraid of what could happen. Not for me...no. But my wife and kids. I'm who they depend on for substance.. to provide for them. To fail them would be hearbreaking. Pray for me to keep on keepin' on and trust in God to provide no matter what the outcome might be.,I am so afraid of what could happen. Not for me...no. But my wife and kids. I'm who they depend on for substance.. to provide for them. To fail them would be hearbreaking.
0,"man these quizzes are fun ,idk y i do them",
1,"thanks for all the birthday wishes, twas a good day :)",thanks for all the birthday wishes
1,"Yes, I finally did it!!!",I finally did it
0,all i want for christmas is a hippopotamus,
0,sick of being alone,
1,summer starts tomorrow :D,summer starts tomorrow
1,"Had a very odd dream. ANONYMIZED_NAME ANONYMIZED_NAME , ANONYMIZED_NAME ANONYMIZED_NAME , ANONYMIZED_NAME ANONYMIZED_NAME , and ANONYMIZED_NAME from the Rugrats were in it (except all he did was give me a Reptar shirt.) I enjoyed it very much. =D",". ANONYMIZED_NAME ANONYMIZED_NAME , ANONYMIZED_NAME ANONYMIZED_NAME , ANONYMIZED_NAME ANONYMIZED_NAME , and ANONYMIZED_NAME from the Rugrats were in it (except all he did was give me a Reptar shirt.)"
1,Almost Dad's Birthday!!!! : ),Almost Dad's Birthday
0,"Facebook game...here's the deal - IF you like me, you need to click LIKE"" to this status...real friends will click they like you",
1,"Change your Facebook profile picture to a cartoon from your childhood and invite your friends to do the same. Until Monday(Dec.6) there should be no human faces on Facebook, but an invasion of memories. This is for violence against children",This is for violence against children
0,"A normal person has 1,000 wishes. A MARINE only has one, to come home safe. I know 97% of you won't post this as your status, but the 3% that do are my friends. In honor of someone that died, a wounded warrior, or who is fighting for your freedom, please re-post in there own honor.",
1,thank u all for the greetings:) it made my day happier to know how many woderfull people in my life are exist:) thanks all,it made my day happier to know how many woderfull people in my life are exist
1,"12hr shift, then home to mow front and back garden. . knackered!","12hr shift, then home to mow front and back garden"
0,Anyone got Marvel VS Capcom 3 for PS3? My PSN is ANONYMIZED_NAME,
1,It's saturday had a horrible friday nite hope today is a better day,It's saturday had a horrible friday nite
1,is still getting used to this place o.O,is still getting used to this place
0,"I feel like I've been lied to all my life. But in a I'm happy I have been kind of way. Probably doesn't even make sense, but that's ok.",
0,"Of those people who tryed ANONYMIZED_NAME and if you didnt, try it. Try to beet the score of ANONYMIZED_NUMBER meters",
0,Your intelligence is my common sense!,
0,well i'm out of here fb until next time peace & love...,
0,does anyone know about the head start program for kids ?,
1,"I am asking for your support with American Cancer Society, Relay for Life. My Team's site link has been added here. Just click and assist in anyway that you can. It is a great cause and allows all of us to assist in the fight against cancer.",It is a great cause and allows all of us to assist in the fight against cancer.
0,did not buy myself flowers.... noooo.,
0,I've just had the most crapiest dream ever in my life!,
0,did not get drunk on his 21st birthday. And they said it couldn't be done...,
1,"I'm sad I don't have the Mountain network, so I missed my class on tv today. Anyone tape it?","I'm sad I don't have the Mountain network, so I missed my class on tv today."
1,thank u so much ANONYMIZED_NAME for reminding me about Alter Space... great job man!,reminding me about Alter Space
1,Thanks for the B Day wishes everyone :),Thanks for the B Day wishes everyone
1,Listening to music... Chiillliin \n((( d[^.^]b ))),Listening to music
0,is slightly disturbed..,
1,just got my bike now its me and everything that can live at 250 plus Rage against the machine! We ride together We die together..bad boys for life!,just got my bike now
1,Can't wait for this darn test to be over with! Then I can move on to everything else. -w- Counting down the days. :),Then I can move on to everything else.
1,"Yesterday was great! School was laughs the whole time, after school was interesting, then work was so funny and fun with ANONYMIZED_NAME! lol But I'm very tired now=/","School was laughs the whole time, after school was interesting, then work was so funny and fun with ANONYMIZED_NAME"
0,You are even more disgusting than I thought...,
0,HAPPY BDAY ANONYMIZED_NAME..... LET ME KNOW WAT U DOIN 4 DA DAY BABES....,
1,My body apparently thinks that sleep is overated. Glory Glory Insomnia... I guess I can get used to constatnly opperating on 3 to 4 hours of sleep. *blink*blink*,My body apparently thinks that sleep is overated
0,i cant stand when people pretend that they have nothing to do with certain folks and the whole time they chat ALL THE TIME>>>>>>>>>>>>>> posers who knew,
1,"hey frens,,, i lost al ur contact numbrs in ma cell.. pls forward ur number 2 ma cell plssss","hey frens,,, i lost al ur contact numbrs in ma cell."
0,day in my life...,
1,"To whomever is trying to call me... sorry, I seem to have lost my phone in a flurry of collaging.",I seem to have lost my phone in a flurry of collaging.
1,grrr. i don't need extra things to worry about when i feel like crap.,i don't need extra things to worry about when i feel like crap.
1,I finally get to go back to work :),I finally get to go back to work
0,FINALLY made facebook.,
1,hard day today gonna have a long rest till the next time :),hard day today
1,"....Supper - check, dishes - check, couch - check! Now I just need to find the ambition to shower b4 bed! Been a long day!","....Supper - check, dishes - check, couch - check! Now I just need to find the ambition to shower b4 bed!"
1,Went in and talked with the Snap-on rep today. Ordered $ANONYMIZED_AMOUNT in tools (retail value). Getting it all for FREE! I'm excited! Dad I'm having it sent to you so be expecting a package for me in a few weeks!,etting it all for FREE!
0,hates wen you lock up somthing and get it wrong an instintly now how to spell it corektly,
1,i never really knew that you could dance like this...:))=)),i never really knew that you could dance like this
1,took my temp and I'm running a fever of 101.2. My whole body aches. I feel like crappola but I have to work tonight cuz I can't afford to take it off since ANONYMIZED_NAME feels the need to steal from his wife. ANONYMIZED_NAME!!,I can't afford to take it off since ANONYMIZED_NAME feels the need to steal from his wife. ANONYMIZED_NAME!!
0,we would get a foot of snow the year i decide to get dish,
1,About to get a tan 2 ma.... nobody ever tans with me .....all my girlfriends are scared of the sun i guess///Nothing but Blue ocean n sand 2 ma,all my girlfriends are scared of the sun i guess
1,Lost a day yesterday.....thought it was Thursday when it was only Wednesday.........love holidays!!!,Lost a day yesterday.....thought it was Thursday when it was only Wednesday.
1,"I'm sick of the constant gay-bashing... ... ...\nSo, who wants to make-out with me during a random church's\nPrayer session?\nXD","I'm sick of the constant gay-bashing... ... ...\nSo, who wants to make-out with me during a random church's\nPrayer session?"
1,So Far We still have school tomorrow :'(,So Far We still have school tomorrow
0,Whats the theme of the cartoon pics?,
0,Merry Christmas Everyone!!!,
0,This is my one and only life,
1,"Ok, paranormal activity 2 is actually pretty scary, and definitely more than the first one lol","Ok, paranormal activity 2 is actually pretty scary, and definitely more than the first one"
0,"wonders who ever cried when listening to a guitar solo, is he the only one?",
1,ANONYMIZED_NAME's on ANONYMIZED_NAME's account messing with her status update. ^.^,ANONYMIZED_NAME's on ANONYMIZED_NAME's account messing with her status update.
1,Finally done doing stock......fun :/,Finally done doing stock..
0,Hope u had a GREAT day sis (ANONYMIZED_NAME ANONYMIZED_NAME) !!! Ur finally 18!,
1,grr i dont know where is the phone :/,grr i dont know where is the phone
1,Just realized somebody accessed my profile and added strange applications to it. I'll take care from next time onwards to keep my system locked when I'm away from it.,Just realized somebody accessed my profile and added strange applications to it.
0,well it's about time i updated my photos...,
1,i passed my grade :(,i passed my grade
0,I need a job... man the economy sux no matter what you read in the news,
0,Life indeed would be dull if there were no such difficulties.,
1,Is getting his business together ;),Is getting his business together
1,Celebrated my first borns first birthday yesterday. Still can't believe a whole year has gone by already. Just thanking God for my many blessings.,Celebrated my first borns first birthday yesterday.
0,hey thnks to all of you...,
1,What a lethal weekend had with the girls and coyles halls feins! Theres no way a kidney infection was guna stop me from gettin wasted! So much funny shit went down that i dont even no wer to begin... Newcastle you've won me over!,What a lethal weekend had with the girls and coyles halls feins! Theres no way a kidney infection was guna stop me from gettin wasted! So much funny shit went down that i dont even no wer to begin
0,Paitence is a virtue i really need to work on.,
0,"tried to take the kids to take a picture with the neighborhood True Value Santa, but the little ones would not abide. Still cool to see the path lined with grills instead of the usual fake pine trees and far less stress than the same level of failure that would occur with a mall Santa.",
1,wishes i could of skipped this whole year and be 16 now..........this was the worst birthday EVER!!!!,this was the worst birthday EVER!!!!
0,I've seen Transformers: Revenge of the Fallen 3 times already,
0,if u bored looking through a page full of hundred torrent listning try ANONYMIZED_URL,
0,Subho MAHA SASHTI to all my FRIENDZZZZZZZ!!!!!!,
0,why isnt anyone online?????,
0,"nfl playoffs!!saints secondary lost that one for them,still don't think a 7-9 team should be allowed in!!colts lost thank god!! go ravens,go eagles...",
0,I like it on the floor,
1,Dude i payed a visit to wlo today and i got into an argument :D typical scorp eitherway,Dude i payed a visit to wlo today and i got into an argumen
1,"I'm sick of stupid people that just criticize how i am, get a life seriously -.-, i'm how i am and i'll not change cause of your stupid words so shut the hell up and stop.","I'm sick of stupid people that just criticize how i am, get a life seriously"
0,staying up for 24 hours straight is not a good idea but it was worth it,
1,doesn't like it when cursors jump around and you end up typing somewhere you didn't intend to...,it when cursors jump around and you end up typing somewhere you didn't intend to...
0,"Health Care, I will always have health care as all those who were in the military. If one wants health care from the government join the military. When one can see real poverty, one will believe that the U.S. is not in poverty. Every dollar the government prints off and puts into the economy,the need for that dollar... lessons. Get off you A** and fight for your rights.",
1,"I had been invited lately by three friends to grace their respective daughter's grand day -- 2 birthday celebrations and 1 baptismal...that is consecutively...i missed the birthday celebrations but made it to the baptismal reception...my apologies to ANONYMIZED_NAME and ANONYMIZED_NAME ANONYMIZED_NAME...my birthday wishes to both of your angels and to ANONYMIZED_NAME, ANONYMIZED_NAME is such a dolly...",i missed the birthday celebrations but made it to the baptismal reception
1,When we were young there was nothing to worry about. Life is wonderful with no problems...what happened?,When we were young there was nothing to worry about. Life is wonderful with no problems.
